age,avgmonthlygbdownload,avgmonthlylongdistancecharges,cltv,churncategory,churnreason,churnscore,churn,city,contract,dependents,deviceprotection,internetservice,latitude,longitude,monthlycharges,multiplelines,numberofreferrals,onlinebackup,onlinesecurity,paperlessbilling,partner,paymentmethod,phoneservice,population,referredafriend,satisfactionscore,seniorcitizen,streamingmusic,streamingmovies,streamingtv,techsupport,totalextradatacharges,totallongdistancecharges,totalrefunds,totalrevenue,totalcharges,unlimiteddata,zipcode,customerid,gender,tenure
25,71,37.52,4798,No Churn,No Churn,34,No,Encino,One year,Yes,Yes,DSL,34.152875,-118.486056,70.8,No,0,No,Yes,Yes,No,Credit card (automatic),Yes,13129,0,4,0,0,No,Yes,Yes,0,1876.0,0.0,5354.15,3478.15,1,91436,3021-VLNRJ,Female,50
19,47,40.96,6060,No Churn,No Churn,71,No,Sonoma,Two year,Yes,Yes,Fiber optic,38.25485,-122.461799,111.2,Yes,6,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,34314,1,4,0,1,Yes,Yes,Yes,0,2744.32,0.0,10275.12,7530.8,1,95476,3022-BEXHZ,Male,67
63,28,14.34,3336,Attitude,Attitude of service provider,66,Yes,San Bernardino,Month-to-month,Yes,No,Fiber optic,34.084909,-117.258107,86.15,Yes,1,No,No,No,Yes,Credit card (automatic),Yes,12149,1,2,0,1,Yes,No,No,0,473.22,0.0,3218.92,2745.7,1,92408,3023-GFLBR,Female,33
32,23,1.12,4131,No Churn,No Churn,64,No,Riverside,One year,Yes,No,DSL,33.976328,-117.319786,75.1,No,3,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,48649,1,3,0,1,Yes,Yes,No,0,41.44,0.0,2700.24,2658.8,1,92507,3026-ATZYV,Female,37
44,0,6.81,5538,No Churn,No Churn,61,No,San Ramon,Two year,No,No internet service,No,37.766556,-121.976784,25.0,Yes,5,No internet service,No internet service,No,Yes,Credit card (automatic),Yes,44078,1,5,0,0,No internet service,No internet service,No internet service,0,435.84,0.0,2020.64,1584.8,0,94583,3027-YNWZU,Female,64
21,53,32.85,5951,Other,Don't know,80,Yes,Fresno,Month-to-month,No,No,Fiber optic,36.732694,-119.783786,89.9,No,0,No,No,Yes,No,Electronic check,Yes,6848,0,1,0,1,Yes,Yes,No,0,32.85,0.0,122.75,89.9,1,93721,3027-ZTDHO,Male,1
64,7,11.58,5514,No Churn,No Churn,40,No,Pasadena,Month-to-month,No,No,Fiber optic,34.159007,-118.087353,74.85,Yes,0,No,No,Yes,No,Electronic check,Yes,32369,0,4,0,0,No,No,No,0,92.64,0.0,665.09,572.45,1,91107,3030-YDNRM,Male,8
57,26,2.88,5023,Competitor,Competitor had better devices,66,Yes,Grass Valley,Month-to-month,No,No,DSL,39.099204,-121.137962,44.95,No,0,No,No,No,No,Mailed check,Yes,17922,0,1,0,0,No,No,No,10,25.92,0.0,466.92,431.0,0,95949,3030-YZADT,Male,9
23,0,18.15,2798,No Churn,No Churn,21,No,Lake Isabella,Month-to-month,No,No internet service,No,35.607875,-118.466318,20.05,No,0,No internet service,No internet service,No,No,Mailed check,Yes,5564,0,5,0,0,No internet service,No internet service,No internet service,0,18.15,0.0,38.2,20.05,0,93240,3030-ZKIWL,Male,1
31,22,0.0,5995,Dissatisfaction,Product dissatisfaction,90,Yes,La Puente,One year,No,Yes,DSL,34.038983,-117.991372,34.7,No phone service,1,Yes,No,No,Yes,Mailed check,No,30802,1,2,0,0,No,No,No,0,0.0,0.0,1604.5,1604.5,1,91746,3034-ZBEQN,Female,48
39,13,20.14,4933,No Churn,No Churn,78,No,Dulzura,Month-to-month,No,Yes,DSL,32.622999,-116.687855,66.15,Yes,0,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,727,0,4,0,0,No,No,No,0,765.32,0.0,3287.72,2522.4,1,91917,3038-PQIUY,Female,38
36,0,18.43,3594,No Churn,No Churn,46,No,Cressey,Month-to-month,Yes,No internet service,No,37.420273,-120.66527,20.2,No,0,No internet service,No internet service,No,No,Bank transfer (automatic),Yes,55,0,3,0,0,No internet service,No internet service,No internet service,0,55.29,0.0,105.89,50.6,0,95312,3039-MJSLN,Male,3
35,0,15.53,4374,No Churn,No Churn,29,No,West Sacramento,Month-to-month,No,No internet service,No,38.592745,-121.540036,19.9,No,0,No internet service,No internet service,No,No,Bank transfer (automatic),Yes,12756,0,3,0,0,No internet service,No internet service,No internet service,0,496.96,0.0,1098.51,601.55,0,95605,3043-SUDUA,Female,32
43,11,22.49,2111,No Churn,No Churn,22,No,Kneeland,Month-to-month,No,No,DSL,40.664483,-123.865325,60.65,No,0,No,No,No,No,Mailed check,Yes,264,0,5,0,1,Yes,No,Yes,0,67.47,0.0,264.37,196.9,1,95549,3043-TYBNO,Male,3
34,21,43.26,3074,Competitor,Competitor offered more data,90,Yes,Lake Hughes,Month-to-month,No,Yes,Fiber optic,34.659579,-118.584212,94.85,Yes,0,Yes,No,Yes,No,Electronic check,Yes,2771,0,3,0,1,Yes,No,No,0,432.6,0.0,1386.05,953.45,1,93532,3045-XETSH,Female,10
30,59,34.47,2850,Competitor,Competitor made better offer,89,Yes,San Diego,Month-to-month,No,No,Fiber optic,32.957195,-117.202542,85.8,Yes,0,No,No,No,No,Mailed check,Yes,28201,0,3,0,1,Yes,No,No,0,34.47,0.0,120.27,85.8,1,92130,3049-NDXFL,Female,1
21,42,23.26,4176,Competitor,Competitor made better offer,86,Yes,San Diego,Month-to-month,No,No,Fiber optic,32.787836,-117.232376,95.2,Yes,5,No,No,Yes,Yes,Electronic check,Yes,46086,1,1,0,1,Yes,Yes,No,20,69.78,0.0,382.63,292.85,0,92109,3049-SOLAY,Female,3
25,46,0.0,2496,No Churn,No Churn,67,No,Burlingame,Month-to-month,No,No,DSL,37.57028,-122.365778,34.8,No phone service,0,No,No,Yes,No,Credit card (automatic),No,40346,0,4,0,0,No,Yes,No,0,0.0,0.0,113.95,113.95,1,94010,3050-GBUSH,Female,3
51,30,25.9,5907,No Churn,No Churn,62,No,Kyburz,Two year,Yes,Yes,DSL,38.766036,-120.209673,81.25,Yes,10,Yes,Yes,No,Yes,Credit card (automatic),Yes,183,1,4,0,0,No,Yes,Yes,0,1450.4,0.0,6070.8,4620.4,1,95720,3050-RLLXC,Female,56
24,52,0.0,2323,No Churn,No Churn,49,No,Planada,Month-to-month,No,No,DSL,37.329725,-120.306399,24.6,No phone service,0,No,No,Yes,No,Mailed check,No,4150,0,5,0,0,No,No,No,0,0.0,0.0,190.1,190.1,1,95365,3055-MJDSB,Male,9
75,15,16.74,6469,No Churn,No Churn,45,No,Saratoga,Month-to-month,No,No,Fiber optic,37.257772,-122.051824,73.8,No,0,Yes,No,Yes,No,Credit card (automatic),Yes,30589,0,3,1,0,No,No,No,0,887.22,0.0,4891.07,4003.85,1,95070,3055-OYMSE,Female,53
35,9,27.38,6312,No Churn,No Churn,63,No,Whittier,One year,No,Yes,DSL,33.960891,-118.032222,58.55,No,0,No,No,No,No,Credit card (automatic),Yes,38181,0,3,0,1,Yes,No,No,0,1724.94,0.0,5228.44,3503.5,1,90605,3055-VTCGS,Female,63
64,21,20.39,5498,No Churn,No Churn,24,No,Yorba Linda,Two year,No,No,DSL,33.897253,-117.792202,55.25,Yes,0,No,Yes,No,No,Mailed check,Yes,39458,0,3,0,0,No,No,No,0,713.65,0.0,2637.75,1924.1,1,92886,3057-VJJQE,Male,35
36,10,45.03,2098,Competitor,Competitor had better devices,84,Yes,Rancho Cordova,One year,Yes,Yes,Fiber optic,38.591134,-121.161585,102.6,Yes,1,No,No,Yes,Yes,Electronic check,Yes,299,1,1,0,1,Yes,Yes,Yes,0,1846.23,2.93,6056.65,4213.35,1,95742,3058-HJCUY,Male,41
37,16,0.0,4943,No Churn,No Churn,53,No,Branscomb,Month-to-month,No,No,DSL,39.710591,-123.682799,25.15,No phone service,0,No,No,Yes,No,Bank transfer (automatic),No,176,0,5,0,0,No,No,No,0,0.0,48.59,283.26,331.85,1,95417,3058-WQDRE,Male,13
52,76,2.96,2871,No Churn,No Churn,24,No,San Jose,Month-to-month,Yes,No,DSL,37.257063,-121.923037,69.2,Yes,8,Yes,Yes,No,Yes,Mailed check,Yes,45257,1,3,0,1,Yes,No,No,0,41.44,0.0,986.09,944.65,1,95124,3059-NGMXB,Male,14
27,0,43.5,3854,No Churn,No Churn,34,No,Thousand Palms,Month-to-month,No,No internet service,No,33.849263,-116.382778,19.9,No,0,No internet service,No internet service,No,No,Mailed check,Yes,6242,0,3,0,0,No internet service,No internet service,No internet service,0,609.0,0.0,892.75,283.75,0,92276,3061-BCKYI,Male,14
41,75,27.23,5457,No Churn,No Churn,20,No,Oak Park,Month-to-month,Yes,No,Fiber optic,34.19225,-118.776874,93.8,Yes,9,Yes,Yes,Yes,Yes,Electronic check,Yes,14814,1,3,0,1,Yes,No,No,0,1388.73,0.0,5928.08,4539.35,1,91377,3062-ICYZQ,Female,51
37,4,13.01,2294,Competitor,Competitor had better devices,70,Yes,San Jose,Month-to-month,No,No,DSL,37.28682,-121.723877,55.4,No,0,No,No,Yes,No,Electronic check,Yes,15798,0,1,0,1,Yes,No,No,0,13.01,0.0,68.41,55.4,1,95135,3063-QFSZL,Female,1
29,46,13.04,5341,Competitor,Competitor made better offer,65,Yes,San Francisco,Month-to-month,No,No,Fiber optic,37.722302,-122.491129,69.95,No,0,No,No,Yes,No,Mailed check,Yes,26297,0,3,0,0,No,No,No,0,13.04,0.0,82.99,69.95,1,94132,3066-RRJIO,Female,1
49,14,44.79,5160,No Churn,No Churn,77,No,Imperial,One year,No,No,DSL,32.858595,-115.662709,55.9,No,9,No,Yes,No,Yes,Bank transfer (automatic),Yes,14546,1,3,0,0,No,No,Yes,20,3045.72,0.0,6914.52,3848.8,0,92251,3067-SVMTC,Female,68
77,20,49.6,3106,Competitor,Competitor made better offer,91,Yes,Round Mountain,Month-to-month,No,Yes,Fiber optic,40.923558,-122.059933,88.8,Yes,0,No,No,Yes,No,Electronic check,Yes,459,0,1,1,0,No,Yes,No,10,49.6,0.0,148.4,88.8,0,96084,3068-OMWZA,Male,1
50,18,0.0,4467,No Churn,No Churn,55,No,Hilmar,One year,No,No,DSL,37.394536,-120.890747,25.85,No phone service,0,No,No,No,No,Mailed check,No,7177,0,3,0,0,No,No,No,0,0.0,0.0,25.85,25.85,1,95324,3069-SSVSN,Female,1
38,21,16.81,4616,No Churn,No Churn,41,No,Sacramento,Two year,No,Yes,Fiber optic,38.549185,-121.328386,99.65,No,0,Yes,No,Yes,No,Electronic check,Yes,19611,0,4,0,1,Yes,Yes,No,0,1008.6,0.0,6949.65,5941.05,1,95827,3070-BDOQC,Female,60
78,7,32.4,5638,Attitude,Attitude of support person,84,Yes,Williams,Month-to-month,No,No,Fiber optic,39.117537,-122.284654,73.75,Yes,0,No,No,No,No,Mailed check,Yes,4579,0,2,1,0,No,No,No,0,226.8,0.0,771.95,545.15,1,95987,3070-DVEYC,Male,7
48,0,39.59,4698,No Churn,No Churn,33,No,Happy Camp,Two year,Yes,No internet service,No,41.831901,-123.487478,20.4,No,1,No internet service,No internet service,No,Yes,Bank transfer (automatic),Yes,1294,1,4,0,0,No internet service,No internet service,No internet service,0,910.57,0.0,1389.32,478.75,0,96039,3070-FNFZQ,Female,23
40,15,48.44,4162,No Churn,No Churn,60,No,Grizzly Flats,Two year,Yes,Yes,DSL,38.636102,-120.522149,82.3,Yes,10,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,659,1,3,0,0,No,Yes,Yes,0,3487.68,0.0,9302.83,5815.15,1,95636,3071-MVJCD,Male,72
38,12,33.3,4648,No Churn,No Churn,22,No,Whittier,Month-to-month,Yes,No,Fiber optic,33.929704,-118.01208,89.85,No,1,Yes,Yes,No,Yes,Electronic check,Yes,37887,1,3,0,0,No,Yes,No,0,99.9,0.0,348.3,248.4,1,90604,3071-VBYPO,Male,3
30,59,46.88,3520,Competitor,Competitor made better offer,87,Yes,San Diego,Month-to-month,No,No,Fiber optic,32.825086,-117.199424,75.9,Yes,0,No,No,Yes,No,Bank transfer (automatic),Yes,51213,0,2,0,0,No,No,No,0,234.4,0.0,592.15,357.75,1,92117,3074-GQWYX,Male,5
29,0,5.52,4293,No Churn,No Churn,43,No,Long Beach,Month-to-month,Yes,No internet service,No,33.830099,-118.182239,19.7,No,9,No internet service,No internet service,No,Yes,Mailed check,Yes,31556,1,3,0,0,No internet service,No internet service,No internet service,0,33.12,0.0,146.62,113.5,0,90807,3077-RSNTJ,Female,6
45,0,5.58,4314,No Churn,No Churn,22,No,Rancho Santa Fe,Two year,Yes,No internet service,No,32.99356,-117.207121,19.75,No,7,No internet service,No internet service,Yes,Yes,Bank transfer (automatic),Yes,1072,1,3,0,0,No internet service,No internet service,No internet service,0,72.54,0.0,319.24,246.7,0,92091,3078-ZKNTS,Female,13
26,0,43.2,5394,No Churn,No Churn,70,No,Wishon,One year,No,No internet service,No,37.287758,-119.548156,19.9,No,0,No internet service,No internet service,No,Yes,Bank transfer (automatic),Yes,327,0,5,0,0,No internet service,No internet service,No internet service,0,2030.4,0.0,2973.35,942.95,0,93669,3079-BCHLN,Male,47
62,4,0.0,5614,No Churn,No Churn,32,No,Hat Creek,Month-to-month,No,No,DSL,40.789799,-121.474529,29.8,No phone service,1,Yes,No,No,Yes,Credit card (automatic),No,397,1,3,0,0,No,No,No,0,0.0,0.0,94.4,94.4,1,96040,3082-VQXNH,Male,3
73,0,45.76,2962,No Churn,No Churn,66,No,Stockton,One year,No,No internet service,No,37.954089,-121.329761,19.65,No,8,No internet service,No internet service,No,Yes,Mailed check,Yes,16357,1,5,1,0,No internet service,No internet service,No internet service,0,640.64,0.0,869.29,228.65,0,95203,3082-WQRVY,Male,14
62,12,33.02,2572,No Churn,No Churn,33,No,Yucca Valley,Two year,Yes,Yes,DSL,34.159534,-116.425984,77.15,Yes,10,No,Yes,Yes,Yes,Bank transfer (automatic),Yes,20486,1,3,0,0,No,Yes,Yes,0,759.46,0.0,2518.86,1759.4,1,92284,3082-YVEKW,Female,23
47,16,43.29,6434,No Churn,No Churn,42,No,Citrus Heights,Two year,No,Yes,DSL,38.69549,-121.307864,92.0,Yes,8,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,41636,1,3,0,1,Yes,Yes,Yes,110,3116.88,0.0,9701.28,6474.4,0,95621,3084-DOWLE,Female,72
55,9,34.48,3238,Attitude,Attitude of service provider,76,Yes,Alpine,Month-to-month,No,No,DSL,32.827184,-116.703729,43.95,No,0,No,No,No,No,Mailed check,Yes,16486,0,3,0,0,No,No,No,0,34.48,0.0,78.43,43.95,1,91901,3085-QUOZK,Female,1
33,20,43.14,6183,No Churn,No Churn,46,No,Paicines,Month-to-month,No,Yes,Fiber optic,36.525703,-120.952122,103.1,Yes,0,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,813,0,3,0,1,Yes,No,Yes,0,2847.24,0.0,9442.24,6595.0,1,95043,3086-RUCRN,Female,66
37,0,33.31,5794,No Churn,No Churn,46,No,Mc Kittrick,Two year,Yes,No internet service,No,35.38381,-119.730885,25.55,Yes,3,No internet service,No internet service,No,Yes,Credit card (automatic),Yes,302,1,3,0,0,No internet service,No internet service,No internet service,0,1765.43,37.37,3064.16,1336.1,0,93251,3088-FVYWK,Male,53
28,48,10.06,3885,No Churn,No Churn,33,No,Pollock Pines,Month-to-month,No,No,Fiber optic,38.733908,-120.453416,79.0,Yes,0,No,Yes,Yes,No,Bank transfer (automatic),Yes,8577,0,3,0,0,No,No,No,0,110.66,0.0,1039.96,929.3,1,95726,3088-LHEFH,Female,11
44,11,7.82,4495,Competitor,Competitor offered more data,87,Yes,Pasadena,Two year,No,Yes,Fiber optic,34.159007,-118.087353,111.6,Yes,0,No,Yes,Yes,No,Credit card (automatic),Yes,32369,0,1,0,1,Yes,Yes,Yes,0,477.02,0.0,7353.07,6876.05,1,91107,3090-HAWSU,Male,61
54,12,14.88,3172,No Churn,No Churn,78,No,San Diego,Month-to-month,Yes,No,DSL,32.957195,-117.202542,60.95,Yes,0,Yes,Yes,No,No,Bank transfer (automatic),Yes,28201,0,4,0,0,No,No,No,0,29.76,0.0,164.36,134.6,1,92130,3090-LETTY,Male,2
48,0,4.09,2507,No Churn,No Churn,31,No,Reedley,Month-to-month,No,No internet service,No,36.636638,-119.421842,20.3,No,0,No internet service,No internet service,No,No,Credit card (automatic),Yes,25923,0,5,0,0,No internet service,No internet service,No internet service,0,4.09,0.0,24.39,20.3,0,93654,3090-QFUVD,Female,1
64,22,0.0,2301,Dissatisfaction,Network reliability,80,Yes,Harbor City,Month-to-month,No,No,DSL,33.798266,-118.300237,35.45,No phone service,0,No,No,Yes,No,Electronic check,No,24660,0,3,0,1,Yes,No,No,0,0.0,0.0,35.45,35.45,1,90710,3091-FYHKI,Male,1
34,10,28.4,4421,Competitor,Competitor made better offer,65,Yes,San Diego,One year,Yes,Yes,Fiber optic,32.957195,-117.202542,87.4,Yes,1,Yes,No,No,Yes,Electronic check,Yes,28201,1,2,0,0,No,No,No,0,1902.8,0.0,7821.6,5918.8,1,92130,3092-IGHWF,Male,67
63,20,4.38,2643,No Churn,No Churn,49,No,Maxwell,Month-to-month,No,No,Fiber optic,39.281194,-122.226568,74.15,Yes,0,No,No,No,No,Mailed check,Yes,1146,0,5,0,0,No,No,No,0,78.84,0.0,1465.84,1387.0,1,95955,3094-JOJAI,Male,18
42,16,34.17,4477,No Churn,No Churn,40,No,Bakersfield,Month-to-month,No,No,Fiber optic,35.449881,-118.841442,94.75,Yes,1,No,No,Yes,Yes,Electronic check,Yes,53481,1,4,0,1,Yes,Yes,No,0,615.06,0.0,2306.96,1691.9,1,93306,3096-GKWEB,Male,18
32,18,42.55,4741,Attitude,Attitude of support person,89,Yes,Lomita,Month-to-month,No,No,Fiber optic,33.794209,-118.317354,78.1,No,0,No,No,No,No,Bank transfer (automatic),Yes,21065,0,3,0,1,Yes,No,No,0,510.6,0.0,1457.9,947.3,1,90717,3096-IZETN,Female,12
73,27,10.19,3444,Competitor,Competitor made better offer,75,Yes,Fallbrook,Month-to-month,No,No,Fiber optic,33.362575,-117.299644,104.3,Yes,5,No,Yes,Yes,Yes,Bank transfer (automatic),Yes,42239,1,1,1,0,Yes,Yes,Yes,0,275.13,0.0,3142.88,2867.75,1,92028,3096-JRDSO,Female,27
60,19,18.26,4804,No Churn,No Churn,57,No,Venice,One year,Yes,Yes,Fiber optic,33.991782,-118.479229,100.7,Yes,5,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,31021,1,3,0,1,Yes,No,No,90,1113.86,0.0,7222.51,6018.65,0,90291,3096-WPXBT,Female,61
25,52,27.69,4193,No Churn,No Churn,25,No,Danville,Two year,No,Yes,Fiber optic,37.791481,-121.903253,107.65,Yes,1,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,19777,1,5,0,1,Yes,Yes,Yes,0,1799.85,0.0,8882.7,7082.85,1,94506,3096-YXENJ,Female,65
23,0,10.09,5913,No Churn,No Churn,21,No,Denair,Two year,No,No internet service,No,37.524721,-120.757977,20.0,No,0,No internet service,No internet service,No,No,Mailed check,Yes,5513,0,4,0,0,No internet service,No internet service,No internet service,0,413.69,0.0,1223.99,810.3,0,95316,3097-FQTVJ,Female,41
51,13,9.47,5749,No Churn,No Churn,76,No,Los Angeles,Month-to-month,Yes,No,DSL,34.065875,-118.238728,50.1,Yes,10,No,No,No,Yes,Credit card (automatic),Yes,30596,1,5,0,0,No,No,No,120,179.93,0.0,1210.38,910.45,0,90012,3097-IDVPU,Male,19
42,13,14.7,2960,Competitor,Competitor had better devices,91,Yes,Valley Ford,Month-to-month,No,No,DSL,38.339996,-122.935056,49.05,No,0,Yes,No,Yes,No,Credit card (automatic),Yes,66,0,1,0,0,No,No,No,40,29.4,0.0,160.5,91.1,0,94972,3097-NNSPB,Female,2
73,11,4.19,5204,Competitor,Competitor had better devices,78,Yes,San Jose,Month-to-month,No,No,Fiber optic,37.218705,-121.762429,86.85,Yes,3,No,No,Yes,Yes,Mailed check,Yes,7023,1,1,1,0,No,Yes,No,40,8.38,0.0,204.73,156.35,0,95139,3097-NQYSN,Male,2
30,0,28.55,2951,No Churn,No Churn,26,No,New Cuyama,Month-to-month,Yes,No internet service,No,34.956577,-119.750142,19.95,No,1,No internet service,No internet service,Yes,Yes,Electronic check,Yes,798,1,4,0,0,No internet service,No internet service,No internet service,0,114.2,0.0,197.1,82.9,0,93254,3097-PYWXL,Female,4
34,22,37.97,3971,No Churn,No Churn,63,No,Crockett,Month-to-month,Yes,No,DSL,38.049292,-122.228415,54.3,No,6,No,Yes,No,Yes,Electronic check,Yes,3193,1,4,0,0,No,No,Yes,0,949.25,0.0,2246.05,1296.8,1,94525,3099-OONVS,Male,25
21,52,33.25,4111,Other,Moved,76,Yes,South Dos Palos,One year,Yes,Yes,Fiber optic,36.959731,-120.653519,90.95,No,1,Yes,No,No,Yes,Electronic check,Yes,343,1,3,0,1,No,Yes,No,0,1995.0,0.0,7448.4,5453.4,1,93665,3104-OWCGK,Male,60
32,16,26.41,2887,Competitor,Competitor had better devices,95,Yes,Fontana,Month-to-month,No,No,Fiber optic,34.049671,-117.468896,85.2,Yes,0,No,No,Yes,Yes,Credit card (automatic),Yes,29847,0,1,0,1,Yes,No,No,0,211.28,0.0,838.68,627.4,1,92337,3106-ULWFW,Female,8
75,9,16.72,5856,No Churn,No Churn,25,No,Redwood Valley,Two year,No,Yes,DSL,39.298065,-123.25211,84.45,Yes,3,Yes,Yes,No,Yes,Credit card (automatic),Yes,5995,1,3,1,0,Yes,Yes,No,0,1203.84,0.0,7103.69,5899.85,1,95470,3108-PCCGG,Male,72
24,51,41.29,2612,No Churn,No Churn,69,No,Strathmore,Month-to-month,No,Yes,DSL,36.141319,-119.129075,55.8,No,0,No,Yes,Yes,No,Mailed check,Yes,5689,0,3,0,0,No,No,No,0,206.45,0.0,480.8,274.35,1,93267,3113-IWHLC,Male,5
24,0,13.16,5504,No Churn,No Churn,68,No,Independence,Two year,Yes,No internet service,No,36.869584,-118.189241,20.25,No,0,No internet service,No internet service,No,No,Mailed check,Yes,734,0,4,0,0,No internet service,No internet service,No internet service,0,131.6,0.0,334.1,0.0,0,93526,3115-CZMZD,Male,0
43,12,29.6,4709,No Churn,No Churn,58,No,Ventura,One year,No,Yes,Fiber optic,34.279221,-119.221437,81.25,No,1,No,Yes,Yes,Yes,Credit card (automatic),Yes,46894,1,3,0,0,No,No,No,0,1746.4,0.0,6385.85,4639.45,1,93003,3115-JPJDD,Female,59
41,0,17.12,4747,No Churn,No Churn,21,No,Calpine,Two year,No,No internet service,No,39.672813,-120.456699,25.8,Yes,8,No internet service,No internet service,No,Yes,Credit card (automatic),Yes,322,1,4,0,0,No internet service,No internet service,No internet service,0,1164.16,0.0,3075.66,1911.5,0,96124,3118-UHVVQ,Female,68
19,0,41.58,4039,No Churn,No Churn,41,No,El Portal,Two year,Yes,No internet service,No,37.654551,-119.822984,24.05,Yes,7,No internet service,No internet service,Yes,Yes,Bank transfer (automatic),Yes,579,1,4,0,0,No internet service,No internet service,No internet service,0,2245.32,0.0,3476.22,1230.9,0,95318,3120-FAZKD,Male,54
24,0,23.03,2768,No Churn,No Churn,55,No,Rocklin,One year,No,No internet service,No,38.823278,-121.281856,20.3,No,0,No internet service,No internet service,No,No,Credit card (automatic),Yes,15494,0,4,0,0,No internet service,No internet service,No internet service,0,506.66,0.0,973.81,467.15,0,95765,3125-RAHBV,Male,22
19,41,28.42,5224,No Churn,No Churn,40,No,Yorba Linda,Month-to-month,No,No,DSL,33.884073,-117.732197,52.15,Yes,6,No,No,Yes,Yes,Credit card (automatic),Yes,20893,1,4,0,1,No,No,No,50,1392.58,0.0,4026.33,2583.75,0,92887,3126-WQMGH,Female,49
29,71,2.53,6321,No Churn,No Churn,64,No,Forbestown,Month-to-month,Yes,No,Fiber optic,39.531028,-121.24807,79.15,No,6,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,452,1,3,0,0,No,No,No,0,129.03,0.0,4147.58,4018.55,1,95941,3128-YOVTD,Female,51
50,0,38.43,5038,No Churn,No Churn,44,No,Trabuco Canyon,Two year,Yes,No internet service,No,33.631119,-117.567346,25.6,Yes,4,No internet service,No internet service,No,Yes,Mailed check,Yes,32268,1,3,0,0,No internet service,No internet service,No internet service,0,730.17,0.0,1216.07,485.9,0,92679,3129-AAQOU,Female,19
56,11,5.3,5346,No Churn,No Churn,40,No,Hercules,Month-to-month,Yes,No,Fiber optic,37.991259,-122.214945,80.55,Yes,0,No,Yes,No,No,Credit card (automatic),Yes,22479,0,4,0,0,No,No,No,0,10.6,0.0,198.7,188.1,1,94547,3130-ICDUP,Female,2
56,0,19.03,5620,No Churn,No Churn,47,No,Pioneer,One year,Yes,No internet service,No,38.546999,-120.271114,19.55,No,9,No internet service,No internet service,No,Yes,Mailed check,Yes,5501,1,3,0,0,No internet service,No internet service,No internet service,0,266.42,0.0,560.92,294.5,0,95666,3131-NWVFJ,Female,14
70,3,0.0,5172,Attitude,Attitude of support person,82,Yes,Glendale,Month-to-month,No,No,DSL,34.167926,-118.267539,44.85,No phone service,1,No,No,Yes,Yes,Electronic check,No,21990,1,2,1,1,Yes,Yes,No,0,0.0,12.07,2560.88,2572.95,1,91202,3132-TVFDZ,Male,57
25,59,20.79,4054,No Churn,No Churn,46,No,Belmont,Two year,Yes,No,Fiber optic,37.509366,-122.306132,97.75,Yes,1,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,25566,1,3,0,1,Yes,No,Yes,0,1496.88,0.0,8488.48,6991.6,1,94002,3133-PZNSR,Male,72
49,21,23.62,5989,No Churn,No Churn,75,No,Stockton,Two year,No,Yes,Fiber optic,37.965695,-121.260051,98.0,Yes,0,Yes,Yes,No,No,Credit card (automatic),Yes,34138,0,4,0,0,No,Yes,No,0,1488.06,0.0,7706.51,6218.45,1,95205,3134-DSHVC,Female,63
58,19,1.1,3334,No Churn,No Churn,61,No,Yucca Valley,Month-to-month,No,No,DSL,34.159534,-116.425984,64.4,Yes,0,No,No,Yes,No,Mailed check,Yes,20486,0,4,0,0,No,Yes,Yes,0,4.4,0.0,257.4,253.0,1,92284,3137-LUPIX,Female,4
32,11,45.35,3546,No Churn,No Churn,70,No,Palmdale,One year,No,No,DSL,34.536232,-118.082935,64.8,No,2,Yes,Yes,No,Yes,Mailed check,Yes,67232,1,4,0,1,Yes,No,No,0,770.95,0.0,1946.55,1175.6,1,93550,3137-NYQQI,Male,17
61,27,11.97,4694,Attitude,Attitude of service provider,75,Yes,Kerman,Month-to-month,No,No,Fiber optic,36.727418,-120.123526,85.35,No,0,Yes,No,Yes,No,Electronic check,Yes,14062,0,3,0,0,No,Yes,No,0,71.82,0.0,561.27,489.45,1,93630,3138-BKYAV,Male,6
21,51,25.41,4830,Attitude,Attitude of support person,96,Yes,El Monte,Month-to-month,No,No,Fiber optic,34.074492,-118.01462,94.45,Yes,0,Yes,No,Yes,No,Electronic check,Yes,62660,0,3,0,1,Yes,No,Yes,0,1422.96,0.0,6547.56,5124.6,1,91732,3143-ILDAL,Male,56
52,10,17.83,3740,Competitor,Competitor made better offer,81,Yes,San Diego,Month-to-month,Yes,No,Fiber optic,32.886925,-117.152162,88.35,No,1,No,No,No,Yes,Electronic check,Yes,74232,1,2,0,1,Yes,Yes,No,0,231.79,0.0,1454.59,1222.8,1,92126,3143-JQEGI,Female,13
